,Date,casos_confirmados_global,muertes_global,COUNTRY_CODE,TOTAL_CASES,CASES_DAILY,TOTAL_RECOVERED,RECOVERED_DAILY,TOTAL_DEATHS,DEATHS_DAILY,PANIC_INDEX,MEDIA_HYPE_INDEX,FAKE_NEWS_INDEX,SENTIMENT_INDEX,INFODEMIC_INDEX,MEDIA_COVERAGE_INDEX,Open,High,Low,Close,Adj Close,Volume
644,2021-10-27,491463812,9949376,XX,245736392,519877,230120439,536252,4971142,9153,1.21,15.99,0.4,6.24,38.06,62.03,60352.0,61435.18359375,58208.1875,58482.38671875,58482.38671875,43657076893
645,2021-10-28,492390498,9966980,XX,246199920,463528,230570072,449633,4979940,8798,0.77,16.06,0.27,5.75,38.68,59.63,58470.73046875,62128.6328125,58206.91796875,60622.13671875,60622.13671875,45257083247
646,2021-10-29,493408410,9982704,XX,246699488,499568,241709110,11139038,4990377,10437,1.04,15.74,0.39,5.6,38.08,61.13,60624.87109375,62927.609375,60329.96484375,62227.96484375,62227.96484375,36856881767
647,2021-10-30,494188380,9994722,XX,247088882,389394,242092487,383377,4996394,6017,1.27,18.85,0.38,5.28,38.56,60.85,62239.36328125,62330.14453125,60918.38671875,61888.83203125,61888.83203125,32157938616
648,2021-10-31,494880846,10003688,XX,247444481,355599,242446189,353702,4998291,1897,1.58,15.64,0.45,5.63,31.96,60.69,61850.48828125,62406.171875,60074.328125,61318.95703125,61318.95703125,32241199927
649,2021-11-01,495725438,10016304,XX,247867258,422777,232089270,-10356919,5004596,6305,0.8,16.45,0.26,-3.32,33.32,59.1,61320.44921875,62419.00390625,59695.18359375,61004.40625,61004.40625,36150572843
650,2021-11-02,496573368,10030838,XX,248289840,422582,232561005,471735,5011865,7269,0.98,16.27,0.53,-3.02,35.33,60.84,60963.25390625,64242.79296875,60673.0546875,63226.40234375,63226.40234375,37746665647
651,2021-11-03,497650494,10047654,XX,248827267,537427,233110915,549910,5020276,8411,0.82,14.5,0.3,-3.69,37.83,60.1,63254.3359375,63516.9375,61184.23828125,62970.046875,62970.046875,36124731509
652,2021-11-04,498697710,10062856,XX,249350173,522906,233621655,510740,5027874,7598,1.1,17.49,0.32,-3.07,39.48,61.74,62941.8046875,63123.2890625,60799.6640625,61452.23046875,61452.23046875,32615846901
653,2021-11-05,499739470,10080094,XX,249870081,519908,234055101,433446,5036481,8607,1.02,17.47,0.22,-4.24,39.57,62.33,61460.078125,62541.46875,60844.609375,61125.67578125,61125.67578125,30605102446
654,2021-11-06,500594692,10093386,XX,250285899,415818,234371998,316897,5045751,9270,0.88,16.81,0.33,-3.11,40.37,62.09,61068.875,61590.68359375,60163.78125,61527.48046875,61527.48046875,29094934221
655,2021-11-07,501294710,10102380,XX,250647468,361569,234672788,300790,5047633,1882,1.09,12.36,0.25,-4.62,32.08,61.18,61554.921875,63326.98828125,61432.48828125,63326.98828125,63326.98828125,24726754302
656,2021-11-08,502251870,10115800,XX,251127225,479757,235127876,455088,5054340,6707,1.15,13.87,0.3,5.36,33.0,60.56,63344.06640625,67673.7421875,63344.06640625,67566.828125,67566.828125,41125608330
657,2021-11-09,503225602,10132130,XX,251612649,485424,235664012,536136,5062510,8170,1.22,15.77,0.48,5.36,37.7,60.03,67549.734375,68530.3359375,66382.0625,66971.828125,66971.828125,42357991721
658,2021-11-10,504402636,10148690,XX,252197541,584892,236213641,549629,5070789,8279,0.93,15.7,0.28,5.15,38.36,60.97,66953.3359375,68789.625,63208.11328125,64995.23046875,64995.23046875,48730828378
659,2021-11-11,505441960,10163964,XX,252717085,519544,236632532,418891,5078428,7639,0.78,15.18,0.76,4.32,39.96,61.22,64978.890625,65579.015625,64180.48828125,64949.9609375,64949.9609375,35880633236
660,2021-11-12,506630892,10182100,XX,253314029,596944,237086669,454137,5087490,9062,0.9,14.11,0.39,5.01,36.9,59.66,64863.98046875,65460.81640625,62333.9140625,64155.94140625,64155.94140625,36084893887
661,2021-11-13,507492014,10194666,XX,253730744,416715,237403614,316945,5096454,8964,0.87,14.58,0.3,3.86,37.21,59.55,64158.12109375,64915.67578125,63303.734375,64469.52734375,64469.52734375,30474228777
662,2021-11-14,508220408,10203916,XX,254103157,372413,237696518,292904,5098408,1954,0.7,11.07,0.24,2.68,30.71,57.01,64455.37109375,65495.1796875,63647.80859375,65466.83984375,65466.83984375,25122092191
663,2021-11-15,509294850,10217782,XX,254640000,536843,238177789,481271,5105331,6923,1.63,13.99,0.4,-0.21,32.06,57.56,65521.2890625,66281.5703125,63548.14453125,63557.87109375,63557.87109375,30558763548
664,2021-11-16,510349224,10233218,XX,255166460,526460,238702482,524693,5113045,7714,0.76,16.07,0.3,0.06,36.59,57.64,63721.1953125,63721.1953125,59016.3359375,60161.24609375,60161.24609375,46844335592
665,2021-11-17,511617862,10251560,XX,255797987,631527,239270393,567911,5122218,9173,0.78,14.6,0.33,-0.23,35.32,60.35,60139.62109375,60823.609375,58515.41015625,60368.01171875,60368.01171875,39178392930
666,2021-11-18,512847974,10268218,XX,256415461,617474,239749301,478908,5130544,8326,0.79,14.35,0.43,0.18,35.76,60.49,60360.13671875,60948.5,56550.79296875,56942.13671875,56942.13671875,41388338699
667,2021-11-19,514088832,10284320,XX,257035168,619707,240192334,443033,5138591,8047,0.71,14.61,0.31,1.08,37.07,59.79,56896.12890625,58351.11328125,55705.1796875,58119.578125,58119.578125,38702407772
668,2021-11-20,515052542,10296456,XX,257500714,465546,240497761,305427,5147413,8822,1.22,15.62,0.26,1.53,34.96,59.04,58115.08203125,59859.87890625,57469.7265625,59697.1953125,59697.1953125,30624264863
669,2021-11-21,515860840,10305574,XX,257919729,419015,240807578,309817,5149223,1810,0.83,13.48,0.17,-4.41,33.83,58.77,59730.5078125,60004.42578125,58618.9296875,58730.4765625,58730.4765625,26123447605
670,2021-11-22,517097514,10320140,XX,258538587,618858,241342347,534769,5156513,7290,1.33,13.98,0.21,-13.16,32.6,58.31,58706.84765625,59266.359375,55679.83984375,56289.2890625,56289.2890625,35036121783
671,2021-11-23,518323788,10336274,XX,259150855,612268,241887520,545173,5164576,8063,0.8,15.03,0.31,-14.02,35.27,58.15,56304.5546875,57875.515625,55632.76171875,57569.07421875,57569.07421875,37485803899
672,2021-11-24,519669796,10353556,XX,259825579,674724,242446375,558855,5173214,8638,0.61,13.49,0.19,-13.78,35.71,60.39,57565.8515625,57803.06640625,55964.22265625,56280.42578125,56280.42578125,36635566789
673,2021-11-25,520864888,10369230,XX,260423518,597939,242884175,437800,5181055,7841,0.95,14.91,0.36,-12.77,35.86,59.87,57165.41796875,59367.96875,57146.68359375,57274.6796875,57274.6796875,34284016248
674,2021-11-26,522063388,10382886,XX,261022235,598717,243309855,425680,5187884,6829,1.02,15.17,0.34,-13.83,34.84,55.86,58960.28515625,59183.48046875,53569.765625,53569.765625,53569.765625,41810748221
675,2021-11-27,522986322,10394800,XX,261468902,446667,243604769,294914,5196689,8805,2.0,19.39,0.19,-16.5,36.12,59.42,53736.4296875,55329.2578125,53668.35546875,54815.078125,54815.078125,30560857714
676,2021-11-28,523805180,10404416,XX,261893538,424636,243925344,320575,5198653,1964,3.41,18.67,0.41,-20.33,32.79,62.92,54813.0234375,57393.84375,53576.734375,57248.45703125,57248.45703125,28116886357
677,2021-11-29,525108270,10419922,XX,262545090,651552,244489846,564502,5206406,7753,3.03,17.62,0.49,-20.8,35.01,62.47,57291.90625,58872.87890625,56792.52734375,57806.56640625,57806.56640625,32370840356
678,2021-11-30,526354836,10436122,XX,263171881,626791,245106718,616872,5214506,8100,2.86,20.23,0.37,-21.11,35.96,61.6,57830.11328125,59113.40234375,56057.28125,57005.42578125,57005.42578125,36708594618
679,2021-12-01,527781168,10454664,XX,263880446,708565,245708262,601544,5223776,9270,2.42,18.73,0.25,-23.74,38.47,63.59,56907.96484375,59041.68359375,56553.08203125,57229.828125,57229.828125,36858195307
680,2021-12-02,529193452,10475006,XX,264588050,707604,246206229,497967,5233935,10159,1.8,18.12,0.44,-25.06,37.47,62.83,57217.37109375,57349.234375,55895.1328125,56477.81640625,56477.81640625,32379968686
681,2021-12-03,530628014,10492076,XX,265304202,716152,246662056,455827,5242472,8537,1.91,18.25,0.32,-24.3,39.54,62.31,56509.1640625,57482.16796875,52496.5859375,53598.24609375,53598.24609375,39789134215
682,2021-12-04,531656928,10503124,XX,265807642,503440,246925622,263566,5250934,8462,2.2,18.35,0.22,-21.05,40.64,61.18,53727.87890625,53904.6796875,42874.6171875,49200.703125,49200.703125,61385677469
683,2021-12-05,532537488,10517900,XX,266260284,452642,247181480,255858,5255388,4454,1.64,15.55,0.26,-22.01,33.73,61.39,49201.51953125,49768.1484375,47857.49609375,49368.84765625,49368.84765625,37198201161
684,2021-12-06,533715474,10531674,XX,266852816,592532,247635806,454326,5262266,6878,1.42,15.19,0.51,-10.38,33.07,60.18,49413.48046875,50929.51953125,47281.03515625,50582.625,50582.625,37707308001
685,2021-12-07,535110384,10548186,XX,267549932,697116,248333378,697572,5270520,8254,1.34,17.14,0.24,-17.3,37.82,60.51,50581.828125,51934.78125,50175.80859375,50700.0859375,50700.0859375,33676814852
686,2021-12-08,536452382,10564060,XX,268219107,669175,248883259,549881,5278454,7934,1.01,15.52,0.36,-14.57,39.31,59.42,50667.6484375,51171.375,48765.98828125,50504.796875,50504.796875,28479699446
687,2021-12-09,537911760,10581844,XX,268951172,732065,249456732,573473,5287345,8891,0.98,16.57,0.34,-14.71,38.78,61.48,50450.08203125,50797.1640625,47358.3515625,47672.12109375,47672.12109375,29603577251
688,2021-12-10,539282774,10598022,XX,269636591,685419,249965444,508712,5295433,8088,1.15,16.26,0.3,-13.14,37.94,60.51,47642.14453125,50015.25390625,47023.69921875,47243.3046875,47243.3046875,30966005122
689,2021-12-11,540282658,10609988,XX,270128563,491972,250262463,297019,5304418,8985,1.04,15.5,0.39,-13.71,36.95,59.39,47264.6328125,49458.2109375,46942.34765625,49362.5078125,49362.5078125,25775869261
690,2021-12-12,541163094,10619108,XX,270580255,451692,250605562,343099,5305980,1562,0.9,13.5,0.23,-9.01,32.19,57.4,49354.85546875,50724.8671875,48725.8515625,50098.3359375,50098.3359375,21939223599
691,2021-12-13,542410992,10632310,XX,271205777,625522,251132737,527175,5312578,6598,0.86,14.64,0.23,-8.86,33.2,57.71,50114.7421875,50205.0,45894.84765625,46737.48046875,46737.48046875,32166727776
692,2021-12-14,543730398,10647884,XX,271864603,658826,251883730,750993,5320359,7781,0.99,16.7,0.43,-1.57,38.37,59.32,46709.82421875,48431.3984375,46424.49609375,46612.6328125,46612.6328125,34638619079
693,2021-12-15,545220442,10666180,XX,272606771,742168,252566222,682492,5329513,9154,0.94,17.59,0.38,-2.43,38.64,60.42,48379.75390625,49473.95703125,46671.96484375,48896.72265625,48896.72265625,36541828520
694,2021-12-16,546695386,10680824,XX,273345141,738370,253111934,545712,5336844,7331,1.15,19.34,0.42,-4.57,37.96,61.99,48900.46484375,49425.57421875,47529.87890625,47665.42578125,47665.42578125,27268150947
695,2021-12-17,548160040,10694828,XX,274078175,733034,253629426,517492,5343843,6999,1.95,19.59,0.3,-7.75,39.15,60.71,47653.73046875,48004.89453125,45618.21484375,46202.14453125,46202.14453125,32902725329
696,2021-12-18,549326094,10706960,XX,274655986,577811,254040214,410788,5352920,9077,1.38,20.83,0.35,-10.48,38.34,62.79,46219.25390625,47313.828125,45598.44140625,46848.77734375,46848.77734375,26098292690
697,2021-12-19,550291338,10715664,XX,275146172,490186,254352441,312227,5354266,1346,1.86,20.6,0.59,-14.07,35.2,63.16,46853.8671875,48089.6640625,46502.953125,46707.015625,46707.015625,25154053861
698,2021-12-20,551775088,10729602,XX,275891201,745029,254963183,610742,5361224,6958,1.39,23.15,0.31,-18.34,34.91,62.01,46707.0625,47401.71875,45579.80859375,46880.27734375,46880.27734375,30961902129
699,2021-12-21,553370910,10745022,XX,276685110,793909,255753774,790591,5368941,7717,1.54,21.81,0.19,-18.15,37.74,61.47,46886.078125,49300.91796875,46698.7734375,48936.61328125,48936.61328125,27055803928
700,2021-12-22,555189194,10765620,XX,277594343,909233,256545987,792213,5379235,10294,1.8,22.33,0.24,-17.47,39.91,62.97,48937.09765625,49544.796875,48450.94140625,48628.51171875,48628.51171875,24447979559
701,2021-12-23,557181624,10780016,XX,278591430,997087,257218442,672455,5386431,7196,1.55,24.34,0.22,-15.23,39.99,64.4,48626.34375,51332.33984375,48065.8359375,50784.5390625,50784.5390625,28223878108
702,2021-12-24,558902936,10791786,XX,279451772,860342,257640640,422198,5392325,5894,1.61,23.91,0.36,-14.49,40.93,63.83,50806.05078125,51814.02734375,50514.49609375,50822.1953125,50822.1953125,24367912228
703,2021-12-25,560297402,10800330,XX,280142934,691162,257842359,201719,5399657,7332,1.99,25.87,0.3,-23.53,38.33,62.65,50854.91796875,51176.59765625,50236.70703125,50429.859375,50429.859375,19030650914
704,2021-12-26,561457512,10807834,XX,280730190,587256,257982088,139729,5400353,696,2.4,25.24,0.52,-26.09,35.26,65.95,50428.69140625,51196.37890625,49623.10546875,50809.515625,50809.515625,20964372926
705,2021-12-27,564002984,10821082,XX,282005558,1275368,258992043,1009955,5406982,6629,1.7,26.09,0.32,-24.42,38.05,66.75,50802.609375,51956.328125,50499.46875,50640.41796875,50640.41796875,24324345758
706,2021-12-28,566675452,10835862,XX,283335350,1329792,260016048,1024005,5414372,7390,1.78,25.24,0.26,-24.4,39.82,63.97,50679.859375,50679.859375,47414.2109375,47588.85546875,47588.85546875,33430376883
707,2021-12-29,570127796,10852010,XX,285062562,1727212,261258997,1242949,5422443,8071,1.6,23.91,0.34,-23.82,39.14,64.73,47623.87109375,48119.7421875,46201.49609375,46444.7109375,46444.7109375,30049226299
708,2021-12-30,574011192,10867058,XX,287002440,1939878,262237302,978305,5429964,7521,1.51,24.51,0.28,-24.67,41.17,65.54,46490.60546875,47879.96484375,46060.3125,47178.125,47178.125,26686491018
709,2021-12-31,577464740,10880252,XX,288730029,1727589,262684246,446944,5436561,6597,1.97,26.21,0.31,-24.16,43.39,66.69,47169.37109375,48472.52734375,45819.953125,46306.4453125,46306.4453125,36974172400
710,2022-01-01,579869562,10888846,XX,289922689,1192660,262480685,-203561,5443958,7397,1.87,25.22,0.31,-12.56,41.46,67.28,46311.74609375,47827.3125,46288.484375,47686.8125,47686.8125,24582667004
711,2022-01-02,581709398,10895320,XX,290853357,930668,262142921,-337764,5444102,144,1.51,23.91,0.23,-11.45,41.21,68.23,47680.92578125,47881.40625,46856.9375,47345.21875,47345.21875,27951569547
712,2022-01-03,586488678,10907496,XX,293240132,2386775,263732137,1589216,5450191,6089,2.1,26.59,1.39,-19.9,38.36,67.45,47343.54296875,47510.7265625,45835.96484375,46458.1171875,46458.1171875,33071628362
713,2022-01-04,591550708,10923404,XX,295765535,2525403,265542688,1810551,5458139,7948,1.74,23.92,0.46,-19.12,40.73,65.35,46458.8515625,47406.546875,45752.46484375,45897.57421875,45897.57421875,42494677905
714,2022-01-05,596715654,10939452,XX,298348011,2582476,266801045,1258357,5466160,8021,1.75,22.01,0.28,-22.28,41.21,65.66,45899.359375,46929.046875,42798.22265625,43569.00390625,43569.00390625,36851084859
715,2022-01-06,602020688,10954306,XX,300990515,2642504,267590488,789443,5473610,7450,1.8,22.67,0.27,-26.25,39.92,63.47,43565.51171875,43748.71875,42645.5390625,43160.9296875,43160.9296875,30208048289
716,2022-01-07,607900898,10968812,XX,303937632,2947117,268620325,1029837,5480863,7253,1.75,22.98,0.29,-33.99,41.41,63.77,43153.5703125,43153.5703125,41077.4453125,41557.90234375,41557.90234375,84196607520
717,2022-01-08,612211674,10979514,XX,306077775,2140143,268791844,171519,5489310,8447,1.77,23.71,0.27,-41.02,40.34,63.94,41561.46484375,42228.94140625,40672.27734375,41733.94140625,41733.94140625,28066355845
718,2022-01-09,616254636,10987456,XX,308114270,2036495,268892328,100484,5490201,891,2.01,22.64,0.51,-35.8,38.33,60.98,41734.7265625,42663.94921875,41338.16015625,41911.6015625,41911.6015625,21294384372
719,2022-01-10,622610288,11000422,XX,311292762,3178492,270402486,1510158,5496661,6460,1.37,21.95,0.5,-25.57,36.03,64.28,41910.23046875,42199.484375,39796.5703125,41821.26171875,41821.26171875,32104232331
720,2022-01-11,628821382,11019534,XX,314396350,3103588,272525992,2123506,5506208,9547,1.44,20.74,0.23,-27.46,41.86,61.85,41819.5078125,43001.15625,41407.75390625,42735.85546875,42735.85546875,26327648900
721,2022-01-12,635739402,11037788,XX,317853890,3457540,274272459,1746467,5515343,9135,1.58,19.44,0.36,-25.52,40.75,62.49,42742.1796875,44135.3671875,42528.98828125,43949.1015625,43949.1015625,33499938689
722,2022-01-13,642121090,11054356,XX,321042289,3188399,275437498,1165039,5523643,8300,1.4,20.67,0.89,-28.07,39.94,63.59,43946.7421875,44278.421875,42447.04296875,42591.5703125,42591.5703125,47691135082
723,2022-01-14,648722310,11070226,XX,324346813,3304524,276932461,1494963,5531585,7942,1.29,20.44,0.49,-32.57,39.63,64.04,42598.87109375,43346.6875,41982.6171875,43099.69921875,43099.69921875,23577403399
724,2022-01-15,653650582,11082658,XX,326787648,2440835,277547380,614919,5540899,9314,1.46,20.88,0.49,-35.26,38.98,63.32,43101.8984375,43724.671875,42669.03515625,43177.3984375,43177.3984375,18371348298
725,2022-01-16,657967954,11091352,XX,328958003,2170355,278198634,651254,5542160,1261,1.86,17.51,0.4,-38.71,36.85,62.32,43172.0390625,43436.80859375,42691.0234375,43113.87890625,43113.87890625,17902097845
726,2022-01-17,663383120,11103844,XX,331710313,2752310,279611245,1412611,5548415,6255,1.97,18.87,0.45,-49.43,39.39,60.72,43118.12109375,43179.390625,41680.3203125,42250.55078125,42250.55078125,21690904261
727,2022-01-18,670991506,11122534,XX,335476191,3765878,282657294,3046049,5557750,9335,1.45,19.16,0.29,-49.44,38.18,59.94,42250.07421875,42534.40234375,41392.21484375,42375.6328125,42375.6328125,22417209227
728,2022-01-19,679223136,11142642,XX,339590636,4114445,285860815,3203521,5567804,10054,0.98,17.73,0.23,-49.44,38.23,61.52,42374.0390625,42478.3046875,41242.9140625,41744.328125,41744.328125,23091543258
729,2022-01-20,686649194,11161830,XX,343286022,3695386,288102003,2241188,5577429,9625,1.46,17.47,0.22,-42.16,38.39,62.44,41744.02734375,43413.0234375,40672.82421875,40680.41796875,40680.41796875,20382033940
730,2022-01-21,694307220,11181772,XX,347126388,3840366,290229950,2127947,5587395,9966,1.34,16.91,0.24,-30.88,40.67,60.76,40699.60546875,41060.52734375,35791.42578125,36457.31640625,36457.31640625,43011992031
731,2022-01-22,699779956,11194006,XX,349824006,2697618,291216794,986844,5596606,9211,1.3,17.4,0.38,-23.29,36.96,61.77,36471.58984375,36688.8125,34349.25,35030.25,35030.25,39714385405
732,2022-01-23,704634474,11203986,XX,352270256,2446250,292121988,905194,5598516,1910,1.24,14.74,0.3,-15.29,33.74,61.97,35047.359375,36433.3125,34784.96875,36276.8046875,36276.8046875,26017975951
733,2022-01-24,711620712,11221422,XX,355776318,3506062,294616245,2494257,5607205,8689,1.24,15.82,0.4,-15.62,33.26,59.12,36275.734375,37247.51953125,33184.05859375,36654.328125,36654.328125,41856658597
734,2022-01-25,719029270,11242772,XX,359475168,3698850,298233119,3616874,5617877,10672,1.28,17.88,0.51,-16.9,38.55,59.56,36654.8046875,37444.5703125,35779.4296875,36954.00390625,36954.00390625,26428189594
735,2022-01-26,726483424,11263964,XX,363196211,3721043,301144515,2911396,5628499,10622,1.48,18.12,0.48,-15.46,40.05,61.08,36950.515625,38825.41015625,36374.90625,36852.12109375,36852.12109375,31324598034
736,2022-01-27,733910464,11284912,XX,366900329,3704118,303698968,2554453,5639020,10521,1.05,16.29,0.5,-18.31,38.32,61.73,36841.87890625,37148.32421875,35629.28125,37138.234375,37138.234375,25041426629
737,2022-01-28,741139126,11309400,XX,370548887,3648558,306567774,2868806,5651273,12253,1.04,16.13,0.62,-16.85,38.19,60.74,37128.4453125,37952.87890625,36211.109375,37784.33203125,37784.33203125,22238830523
738,2022-01-29,746470818,11325234,XX,373150251,2601364,308174835,1607061,5662294,11021,1.12,15.17,0.4,-17.1,39.42,58.53,37780.71484375,38576.26171875,37406.47265625,38138.1796875,38138.1796875,17194183075
739,2022-01-30,751008960,11336532,XX,375410029,2259778,309969419,1794584,5664866,2572,1.36,14.9,1.22,-26.58,35.59,58.59,38151.91796875,38266.33984375,37437.7109375,37917.6015625,37917.6015625,14643548444
740,2022-01-31,758181796,11356312,XX,379004301,3594272,313242045,3272626,5674716,9850,1.03,15.67,1.21,-23.21,37.02,60.35,37920.28125,38647.26171875,36733.57421875,38483.125,38483.125,20734730465
741,2022-02-01,764601200,11384320,XX,382252319,3248018,317297590,4055545,5688730,14014,1.38,16.54,0.96,-22.58,35.69,58.91,38481.765625,39115.1328125,38113.6640625,38743.2734375,38743.2734375,20288500328
742,2022-02-02,771037582,11408598,XX,385454748,3202429,321070651,3773061,5700868,12138,0.76,15.64,0.56,-23.14,38.35,60.66,38743.71484375,38834.6171875,36832.73046875,36952.984375,36952.984375,19155189416
743,2022-02-03,777408416,11431950,XX,388653930,3199182,323904011,2833360,5712577,11709,1.08,16.11,0.49,-19.71,38.15,58.78,36944.8046875,37154.6015625,36375.5390625,37154.6015625,37154.6015625,18591534769
744,2022-02-04,783229594,11458254,XX,391593000,2939070,326513895,2609884,5725721,13144,1.06,16.14,0.69,-20.29,39.01,58.37,37149.265625,41527.78515625,37093.62890625,41500.875,41500.875,29412210792
745,2022-02-05,787648556,11474734,XX,393723681,2130681,328550326,2036431,5737061,11340,1.14,15.85,0.56,-16.43,38.9,58.23,41501.48046875,41847.1640625,41038.09765625,41441.1640625,41441.1640625,19652846215
746,2022-02-06,791291180,11486476,XX,395585848,1862167,330582682,2032356,5739860,2799,0.67,15.03,1.17,-4.86,32.34,59.03,41441.12109375,42500.78515625,41244.90625,42412.43359375,42412.43359375,16142097334
747,2022-02-07,796394290,11508168,XX,397835325,2249477,333139774,2557092,5750683,10823,0.87,17.23,0.54,2.86,32.95,57.87,42406.78125,44401.86328125,41748.15625,43840.28515625,43840.28515625,28641855926
748,2022-02-08,802066128,11534800,XX,400965033,3129708,337314249,4174475,5763978,13295,0.75,16.68,0.66,3.62,37.8,58.03,43854.65234375,45293.8671875,42807.8359375,44118.4453125,44118.4453125,33079398868
749,2022-02-09,806980954,11561322,XX,403422026,2456993,340369621,3055372,5777235,13257,0.91,15.78,0.49,3.49,37.87,58.22,44096.703125,44727.80078125,43232.96875,44338.796875,44338.796875,23245887300
750,2022-02-10,812517360,11584762,XX,406196392,2774366,343618074,3248453,5788987,11752,0.8,15.22,0.48,3.59,37.13,58.7,44347.80078125,45661.171875,43402.80859375,43565.11328125,43565.11328125,32142048537
751,2022-02-11,817293090,11609056,XX,408594392,2398000,346400688,2782614,5801146,12159,0.84,15.71,0.4,3.54,37.69,58.1,43571.12890625,43810.83203125,42114.5390625,42407.9375,42407.9375,26954925781
752,2022-02-12,820946338,11626406,XX,410413516,1819124,348878474,2477786,5812923,11777,0.97,14.58,0.3,1.22,35.08,57.79,42412.30078125,42992.55078125,41852.57421875,42244.46875,42244.46875,18152390304
753,2022-02-13,823856752,11636750,XX,411891324,1477808,350919703,2041229,5815029,2106,0.96,14.27,0.29,-5.58,30.32,55.77,42236.56640625,42693.0546875,41950.94140625,42197.515625,42197.515625,14741589015
754,2022-02-14,827451192,11658856,XX,413690375,1799051,353527735,2608032,5826100,11071,0.58,12.39,0.32,-14.93,31.17,54.5,42157.3984375,42775.77734375,41681.95703125,42586.91796875,42586.91796875,20827783012
755,2022-02-15,831018344,11679980,XX,415463553,1773178,356944526,3416791,5836622,10522,1.03,14.28,0.26,-14.75,32.83,54.58,42586.46484375,44667.21875,42491.03515625,44575.203125,44575.203125,22721659051
756,2022-02-16,835857130,11706346,XX,417890384,2426831,360462574,3518048,5849809,13187,0.89,13.71,0.34,-14.51,35.08,56.48,44578.27734375,44578.27734375,43456.69140625,43961.859375,43961.859375,19792547657
757,2022-02-17,839930386,11731080,XX,419933993,2043609,363425696,2963122,5862200,12391,0.94,14.63,0.39,-14.11,36.0,56.96,43937.0703125,44132.97265625,40249.37109375,40538.01171875,40538.01171875,26246662813
758,2022-02-18,843814344,11752252,XX,421891627,1957634,366240710,2815014,5872791,10591,0.83,13.95,0.38,-14.51,38.11,56.55,40552.1328125,40929.15234375,39637.6171875,40030.9765625,40030.9765625,23310007704
759,2022-02-19,846920722,11768974,XX,423454294,1562667,368610066,2369356,5884285,11494,0.77,12.27,0.59,-13.64,37.28,57.56,40026.0234375,40418.87890625,39713.05859375,40122.15625,40122.15625,13736557863
760,2022-02-20,849459054,11779634,XX,424711472,1257178,370715585,2105519,5886511,2226,0.88,11.56,0.21,-7.28,28.62,53.4,40118.1015625,40119.890625,38112.8125,38431.37890625,38431.37890625,18340576452
761,2022-02-21,852378628,11794508,XX,426172705,1461233,373160774,2445189,5893969,7458,0.9,12.66,0.3,-8.03,30.1,56.23,38423.2109375,39394.4375,36950.4765625,37075.28125,37075.28125,29280402798
762,2022-02-22,855993914,11814814,XX,427982313,1809608,376594708,3433934,5904118,10149,0.7,12.55,0.41,-7.21,32.4,53.68,37068.76953125,38359.85546875,36488.93359375,38286.02734375,38286.02734375,25493150450
763,2022-02-23,859880740,11838758,XX,429917419,1935106,379817569,3222861,5916085,11967,0.71,12.2,0.24,-7.2,36.57,55.16,38285.28125,39122.39453125,37201.81640625,37296.5703125,37296.5703125,21849073843
764,2022-02-24,863397354,11860260,XX,431679429,1762010,382525581,2708012,5926835,10750,0.87,13.11,0.38,-8.1,36.37,55.51,37278.56640625,38968.83984375,34459.21875,38332.609375,38332.609375,46383802093
765,2022-02-25,866584668,11877950,XX,433277606,1598177,384987688,2462107,5935708,8873,0.91,11.9,0.46,-7.57,37.52,56.4,38333.74609375,39630.32421875,38111.34375,39214.21875,39214.21875,26545599159
766,2022-02-26,869304024,11890574,XX,434630511,1352905,387208163,2220475,5945120,9412,1.24,10.46,0.64,-7.01,36.07,54.8,39213.08203125,40005.34765625,38702.53515625,39105.1484375,39105.1484375,17467554129
767,2022-02-27,871476206,11899454,XX,435727370,1096859,389162051,1953888,5946494,1374,0.87,8.19,0.31,-17.95,30.94,52.33,39098.69921875,39778.94140625,37268.9765625,37709.78515625,37709.78515625,23450127612
768,2022-02-28,874334134,11915132,XX,437185492,1458122,391494611,2332560,5954320,7826,1.3,8.13,0.17,-7.74,32.12,54.75,37706.0,43760.45703125,37518.21484375,43193.234375,43193.234375,35690014104
769,2022-03-01,877461264,11931144,XX,438749226,1563734,394368889,2874278,5962338,8018,1.32,12.19,0.77,-8.21,36.56,55.67,43194.50390625,44793.6015625,42952.5859375,44354.63671875,44354.63671875,32479047645
770,2022-03-02,880808442,11947066,XX,440422956,1673730,397088119,2719230,5970314,7976,0.69,10.96,0.35,-7.6,36.08,56.34,44357.6171875,45077.578125,43432.8515625,43924.1171875,43924.1171875,29183112630
771,2022-03-03,884613234,11963832,XX,442325420,1902464,399712532,2624413,5978713,8399,0.91,13.28,0.36,-6.94,36.51,56.49,43925.1953125,44021.578125,41914.75,42451.7890625,42451.7890625,24967782593
772,2022-03-04,888050960,11980868,XX,444052236,1726816,402120726,2408194,5987273,8560,1.15,11.43,0.53,-6.93,37.65,55.06,42458.140625,42479.61328125,38805.84765625,39137.60546875,39137.60546875,28516271427
773,2022-03-05,890837958,11991794,XX,445431654,1379418,403970757,1850031,5995840,8567,0.73,10.01,0.32,-6.36,36.39,54.86,39148.44921875,39566.3359375,38777.03515625,39400.5859375,39400.5859375,16975917450
